interaction_id,user_id,item_id,event_type,event_weight,watch_pct,event_ts,session_id,source
I0029065,U0636,T0126,skip,-1.0,0.13,2026-09-05T09:00:00,S0635000,Busca
I0034916,U0763,T0194,skip,-1.0,0.0149,2026-09-05T09:00:00,S0762005,Minha lista
I0021110,U0457,T0226,like,4.0,0.8111,2026-09-05T09:00:00,S0456012,Minha lista
I0014417,U0312,T0238,complete,3.0,0.8573,2026-09-05T09:00:00,S0311013,Home
I0019266,U0416,T0075,like,4.0,0.7938,2026-09-05T09:00:00,S0415011,Home
I0012100,U0262,T0027,play,1.0,0.3101,2026-09-05T09:00:00,S0261003,Home
I0014554,U0316,T0038,play,1.0,0.4923,2026-09-05T09:00:00,S0315000,Home
I0002394,U0055,T0046,skip,-1.0,0.1328,2026-09-05T09:00:00,S0054006,Home
I0026377,U0576,T0228,skip,-1.0,0.0284,2026-09-05T09:00:00,S0575001,Busca
I0023651,U0515,T0177,play,1.0,0.47,2026-09-05T09:00:00,S0514005,Busca
I0031864,U0698,T0074,like,4.0,0.9113,2026-09-05T09:00:00,S0697013,Top 10
I0006751,U0148,T0227,play,1.0,0.1891,2026-09-05T09:00:00,S0147002,Top 10
I0015344,U0332,T0066,play,1.0,0.2149,2026-09-05T09:00:00,S0331003,Home
I0012160,U0263,T0204,complete,3.0,0.9933,2026-09-05T09:00:00,S0262011,Top 10
I0030112,U0660,T0051,complete,3.0,0.9662,2026-09-05T09:00:00,S0659002,Home
I0028329,U0619,T0167,complete,3.0,0.8981,2026-09-05T09:00:00,S0618006,Top 10
I0006767,U0148,T0122,play,1.0,0.2946,2026-09-05T09:00:00,S0147006,Minha lista
I0003786,U0085,T0173,skip,-1.0,0.1112,2026-09-05T09:00:00,S0084001,Home
I0008108,U0178,T0148,play,1.0,0.2076,2026-09-05T10:00:00,S0177005,Top 10
I0013099,U0284,T0012,complete,3.0,0.8504,2026-09-05T10:00:00,S0283005,Home
I0022852,U0496,T0122,complete,3.0,0.9847,2026-09-05T10:00:00,S0495007,Home
I0017541,U0378,T0072,like,4.0,0.8498,2026-09-05T10:00:00,S0377006,Home
I0004013,U0090,T0182,complete,3.0,0.9489,2026-09-05T10:00:00,S0089008,Home
I0019727,U0427,T0070,skip,-1.0,0.1514,2026-09-05T10:00:00,S0426002,Home
I0000176,U0005,T0009,play,1.0,0.712,2026-09-05T10:00:00,S0004002,Minha lista
I0008024,U0176,T0113,complete,3.0,0.9726,2026-09-05T10:00:00,S0175002,Minha lista
I0011133,U0240,T0235,complete,3.0,0.9852,2026-09-05T10:00:00,S0239013,Home
I0010760,U0233,T0224,play,1.0,0.4387,2026-09-05T10:00:00,S0232005,Home
I0010852,U0235,T0074,complete,3.0,0.9417,2026-09-05T10:00:00,S0234001,Home
I0032374,U0709,T0149,play,1.0,0.5976,2026-09-05T10:00:00,S0708002,Home
I0025571,U0557,T0222,play,1.0,0.6914,2026-09-05T10:00:00,S0556004,Home
I0000550,U0013,T0060,complete,3.0,0.9958,2026-09-05T10:00:00,S0012004,Home
I0021960,U0476,T0236,complete,3.0,0.8761,2026-09-05T10:00:00,S0475006,Home
I0029960,U0656,T0020,play,1.0,0.5722,2026-09-05T10:00:00,S0655004,Busca
I0017331,U0374,T0211,play,1.0,0.2647,2026-09-05T10:00:00,S0373003,Home
I0019844,U0429,T0137,complete,3.0,0.8304,2026-09-05T10:00:00,S0428010,Minha lista
I0001900,U0043,T0101,play,1.0,0.3911,2026-09-05T10:00:00,S0042008,Busca
I0017987,U0389,T0089,play,1.0,0.3308,2026-09-05T10:00:00,S0388008,Top 10
I0024043,U0524,T0022,play,1.0,0.6448,2026-09-05T10:00:00,S0523009,Top 10
I0001797,U0041,T0220,complete,3.0,0.9928,2026-09-05T10:00:00,S0040008,Home
I0007561,U0165,T0020,like,4.0,0.847,2026-09-05T10:00:00,S0164007,Home
I0026534,U0578,T0185,play,1.0,0.3443,2026-09-05T10:00:00,S0577015,Home
I0036599,U0797,T0105,skip,-1.0,0.1363,2026-09-05T10:00:00,S0796004,Home
I0009202,U0202,T0176,complete,3.0,0.8713,2026-09-05T10:00:00,S0201005,Home
I0003324,U0075,T0066,complete,3.0,0.8454,2026-09-05T10:00:00,S0074005,Home
I0030432,U0667,T0084,skip,-1.0,0.1556,2026-09-05T10:00:00,S0666000,Minha lista
I0019994,U0433,T0150,complete,3.0,0.9106,2026-09-05T10:00:00,S0432000,Home
I0006505,U0143,T0166,like,4.0,0.7463,2026-09-05T10:00:00,S0142006,Home
I0022466,U0489,T0040,complete,3.0,0.8942,2026-09-05T10:00:00,S0488000,Home
I0016126,U0348,T0051,skip,-1.0,0.1383,2026-09-05T10:00:00,S0347005,Home
I0014148,U0307,T0152,complete,3.0,0.9819,2026-09-05T10:00:00,S0306008,Busca
I0001875,U0043,T0188,complete,3.0,0.9519,2026-09-05T10:00:00,S0042001,Home
I0005844,U0128,T0050,play,1.0,0.5567,2026-09-05T10:00:00,S0127004,Top 10
I0036540,U0796,T0037,like,4.0,0.9131,2026-09-05T11:00:00,S0795003,Top 10
I0010845,U0234,T0124,complete,3.0,0.9856,2026-09-05T11:00:00,S0233014,Home
I0021810,U0472,T0112,like,4.0,0.9199,2026-09-05T11:00:00,S0471013,Home
I0028204,U0617,T0072,complete,3.0,0.8469,2026-09-05T11:00:00,S0616002,Top 10
I0017908,U0387,T0232,play,1.0,0.3599,2026-09-05T11:00:00,S0386003,Busca
I0012825,U0277,T0046,play,1.0,0.613,2026-09-05T11:00:00,S0276007,Busca
I0017383,U0375,T0108,skip,-1.0,0.1571,2026-09-05T11:00:00,S0374004,Home
I0019515,U0422,T0001,play,1.0,0.6127,2026-09-05T11:00:00,S0421000,Home
I0028888,U0632,T0178,complete,3.0,0.9456,2026-09-05T11:00:00,S0631003,Busca
I0010587,U0229,T0041,play,1.0,0.2681,2026-09-05T11:00:00,S0228006,Home
I0007445,U0163,T0074,play,1.0,0.5718,2026-09-05T11:00:00,S0162002,Home
I0020929,U0454,T0227,play,1.0,0.5231,2026-09-05T11:00:00,S0453005,Home
I0016472,U0356,T0018,complete,3.0,0.9328,2026-09-05T11:00:00,S0355001,Home
I0028785,U0630,T0058,complete,3.0,0.8541,2026-09-05T11:00:00,S0629004,Home
I0023296,U0507,T0016,complete,3.0,0.9766,2026-09-05T11:00:00,S0506003,Home
I0029851,U0654,T0035,complete,3.0,0.9196,2026-09-05T11:00:00,S0653001,Home
I0030311,U0663,T0181,complete,3.0,0.9782,2026-09-05T11:00:00,S0662014,Home
I0009336,U0204,T0197,like,4.0,0.9655,2026-09-05T11:00:00,S0203013,Busca
I0027219,U0594,T0055,skip,-1.0,0.1284,2026-09-05T11:00:00,S0593002,Home
I0008858,U0194,T0212,complete,3.0,0.9545,2026-09-05T11:00:00,S0193004,Home
I0031852,U0698,T0033,skip,-1.0,0.1183,2026-09-05T11:00:00,S0697010,Home
I0019940,U0431,T0017,complete,3.0,0.8201,2026-09-05T11:00:00,S0430011,Minha lista
I0014755,U0320,T0021,like,4.0,0.9358,2026-09-05T11:00:00,S0319008,Home
I0025804,U0563,T0212,skip,-1.0,0.1482,2026-09-05T11:00:00,S0562001,Busca
I0011884,U0257,T0185,play,1.0,0.4287,2026-09-05T11:00:00,S0256003,Home
I0018888,U0408,T0129,complete,3.0,0.968,2026-09-05T11:00:00,S0407010,Home
I0015304,U0331,T0128,play,1.0,0.4462,2026-09-05T11:00:00,S0330007,Home
I0014702,U0319,T0210,like,4.0,0.9455,2026-09-05T11:00:00,S0318007,Busca
I0029246,U0640,T0082,play,1.0,0.5009,2026-09-05T11:00:00,S0639008,Minha lista
I0002851,U0065,T0117,play,1.0,0.4199,2026-09-05T12:00:00,S0064000,Home
I0008046,U0176,T0131,complete,3.0,0.9566,2026-09-05T12:00:00,S0175008,Home
I0018879,U0408,T0143,play,1.0,0.3085,2026-09-05T12:00:00,S0407007,Home
I0024036,U0524,T0154,complete,3.0,0.8909,2026-09-05T12:00:00,S0523008,Home
I0023584,U0514,T0040,complete,3.0,0.9177,2026-09-05T12:00:00,S0513000,Home
I0033722,U0737,T0172,complete,3.0,0.8529,2026-09-05T12:00:00,S0736001,Home
I0019774,U0428,T0227,play,1.0,0.2307,2026-09-05T12:00:00,S0427004,Minha lista
I0007916,U0173,T0115,complete,3.0,0.9351,2026-09-05T12:00:00,S0172003,Home
I0020745,U0450,T0072,complete,3.0,0.8324,2026-09-05T12:00:00,S0449003,Home
I0019862,U0430,T0169,complete,3.0,0.8841,2026-09-05T12:00:00,S0429000,Busca
I0027197,U0593,T0095,play,1.0,0.6051,2026-09-05T12:00:00,S0592005,Home
I0008437,U0185,T0170,like,4.0,0.9981,2026-09-05T12:00:00,S0184007,Home
I0035993,U0785,T0022,like,4.0,0.7842,2026-09-05T12:00:00,S0784000,Home
I0027637,U0604,T0186,skip,-1.0,0.1207,2026-09-05T12:00:00,S0603000,Minha lista
I0002898,U0066,T0023,play,1.0,0.6192,2026-09-05T12:00:00,S0065000,Home
I0011854,U0256,T0197,complete,3.0,0.952,2026-09-05T12:00:00,S0255011,Minha lista
I0029156,U0638,T0069,complete,3.0,0.9106,2026-09-05T12:00:00,S0637003,Home
I0031013,U0680,T0205,like,4.0,0.8711,2026-09-05T12:00:00,S0679000,Busca
I0012114,U0262,T0092,complete,3.0,0.8946,2026-09-05T12:00:00,S0261006,Busca
I0014741,U0320,T0195,play,1.0,0.3682,2026-09-05T12:00:00,S0319005,Minha lista
I0013077,U0284,T0191,complete,3.0,0.8908,2026-09-05T12:00:00,S0283000,Home
I0031313,U0687,T0149,play,1.0,0.345,2026-09-05T12:00:00,S0686007,Home
I0028414,U0622,T0227,complete,3.0,0.8693,2026-09-05T12:00:00,S0621002,Home
I0021695,U0470,T0028,skip,-1.0,0.1458,2026-09-05T12:00:00,S0469010,Home
I0029460,U0645,T0018,play,1.0,0.2279,2026-09-05T12:00:00,S0644006,Home
I0016168,U0349,T0180,like,4.0,0.772,2026-09-05T12:00:00,S0348006,Home
I0022099,U0479,T0236,play,1.0,0.4642,2026-09-05T12:00:00,S0478009,Home
I0030295,U0663,T0187,play,1.0,0.4761,2026-09-05T12:00:00,S0662010,Home
I0023131,U0503,T0126,like,4.0,0.9685,2026-09-05T12:00:00,S0502003,Home
I0028651,U0627,T0038,skip,-1.0,0.0649,2026-09-05T13:00:00,S0626006,Busca
I0002741,U0062,T0006,play,1.0,0.4487,2026-09-05T13:00:00,S0061004,Busca
I0025783,U0562,T0099,like,4.0,0.7858,2026-09-05T13:00:00,S0561003,Home
I0018327,U0396,T0014,skip,-1.0,0.1296,2026-09-05T13:00:00,S0395006,Home
I0003562,U0080,T0007,complete,3.0,0.9959,2026-09-05T13:00:00,S0079004,Home
I0005111,U0114,T0139,complete,3.0,0.8215,2026-09-05T13:00:00,S0113000,Home
I0016988,U0366,T0193,play,1.0,0.317,2026-09-05T13:00:00,S0365006,Home
I0024210,U0528,T0204,complete,3.0,0.9777,2026-09-05T13:00:00,S0527014,Home
I0003125,U0070,T0083,complete,3.0,0.8885,2026-09-05T13:00:00,S0069010,Busca
I0003130,U0070,T0138,skip,-1.0,0.0514,2026-09-05T13:00:00,S0069011,Busca
I0020026,U0433,T0201,skip,-1.0,0.1432,2026-09-05T13:00:00,S0432008,Top 10
I0036502,U0795,T0214,complete,3.0,0.9306,2026-09-05T13:00:00,S0794003,Home
I0034915,U0763,T0218,play,1.0,0.2116,2026-09-05T13:00:00,S0762005,Home
I0024585,U0536,T0148,complete,3.0,0.8592,2026-09-05T13:00:00,S0535010,Busca
I0024139,U0527,T0116,play,1.0,0.6734,2026-09-05T13:00:00,S0526003,Home
I0010146,U0220,T0140,play,1.0,0.2962,2026-09-05T13:00:00,S0219002,Busca
I0028195,U0617,T0029,play,1.0,0.297,2026-09-05T13:00:00,S0616000,Busca
I0032257,U0706,T0135,complete,3.0,0.991,2026-09-05T13:00:00,S0705008,Busca
I0030659,U0671,T0119,play,1.0,0.2045,2026-09-05T13:00:00,S0670009,Minha lista
I0029789,U0652,T0031,like,4.0,0.894,2026-09-05T13:00:00,S0651009,Home
I0005811,U0127,T0109,play,1.0,0.3172,2026-09-05T13:00:00,S0126008,Home
I0031936,U0700,T0239,play,1.0,0.4108,2026-09-05T13:00:00,S0699005,Busca
I0032195,U0705,T0238,complete,3.0,0.9752,2026-09-05T13:00:00,S0704008,Home
I0014073,U0306,T0124,complete,3.0,0.8619,2026-09-05T13:00:00,S0305002,Home
I0034590,U0756,T0215,complete,3.0,0.9539,2026-09-05T14:00:00,S0755006,Home
I0020192,U0437,T0102,complete,3.0,0.8484,2026-09-05T14:00:00,S0436003,Minha lista
I0023732,U0517,T0191,complete,3.0,0.8507,2026-09-05T14:00:00,S0516001,Home
I0036164,U0788,T0041,complete,3.0,0.9622,2026-09-05T14:00:00,S0787008,Minha lista
I0015983,U0345,T0010,complete,3.0,0.9135,2026-09-05T14:00:00,S0344002,Home
I0021372,U0463,T0023,play,1.0,0.6547,2026-09-05T14:00:00,S0462005,Top 10
I0015448,U0334,T0163,play,1.0,0.5554,2026-09-05T14:00:00,S0333006,Home
I0006535,U0144,T0223,play,1.0,0.629,2026-09-05T14:00:00,S0143005,Top 10
I0026590,U0580,T0028,play,1.0,0.5876,2026-09-05T14:00:00,S0579003,Busca
I0023768,U0517,T0026,play,1.0,0.2458,2026-09-05T14:00:00,S0516010,Busca
I0016843,U0363,T0100,play,1.0,0.4807,2026-09-05T14:00:00,S0362005,Home
I0014341,U0311,T0027,complete,3.0,0.889,2026-09-05T14:00:00,S0310009,Minha lista
I0009896,U0215,T0173,complete,3.0,0.956,2026-09-05T14:00:00,S0214004,Busca
I0028674,U0628,T0116,complete,3.0,0.9379,2026-09-05T14:00:00,S0627001,Home
I0012599,U0272,T0102,like,4.0,0.8514,2026-09-05T14:00:00,S0271008,Home
I0017688,U0382,T0188,like,4.0,0.9277,2026-09-05T14:00:00,S0381001,Home
I0034660,U0758,T0114,skip,-1.0,0.1553,2026-09-05T14:00:00,S0757000,Busca
I0002109,U0049,T0227,play,1.0,0.619,2026-09-05T14:00:00,S0048001,Home
I0001198,U0028,T0076,complete,3.0,0.9647,2026-09-05T14:00:00,S0027002,Minha lista
I0030834,U0675,T0132,play,1.0,0.3662,2026-09-05T14:00:00,S0674006,Home
I0012274,U0266,T0069,complete,3.0,0.8832,2026-09-05T14:00:00,S0265000,Busca
I0014534,U0315,T0186,like,4.0,0.7818,2026-09-05T14:00:00,S0314006,Home
I0024092,U0526,T0170,complete,3.0,0.8508,2026-09-05T14:00:00,S0525002,Busca
I0008185,U0179,T0099,complete,3.0,0.8955,2026-09-05T14:00:00,S0178010,Home
I0035668,U0778,T0051,play,1.0,0.3407,2026-09-05T14:00:00,S0777002,Home
I0026697,U0582,T0191,complete,3.0,0.955,2026-09-05T15:00:00,S0581009,Busca
I0029923,U0655,T0005,play,1.0,0.3885,2026-09-05T15:00:00,S0654006,Home
I0020812,U0452,T0143,skip,-1.0,0.1491,2026-09-05T15:00:00,S0451001,Home
I0026415,U0577,T0118,play,1.0,0.2051,2026-09-05T15:00:00,S0576000,Top 10
I0014850,U0322,T0027,complete,3.0,0.9019,2026-09-05T15:00:00,S0321008,Top 10
I0016582,U0358,T0067,skip,-1.0,0.1048,2026-09-05T15:00:00,S0357001,Busca
I0027928,U0611,T0209,complete,3.0,0.9645,2026-09-05T15:00:00,S0610007,Busca
I0026889,U0587,T0196,play,1.0,0.3136,2026-09-05T15:00:00,S0586009,Home
I0016613,U0358,T0158,complete,3.0,0.9185,2026-09-05T15:00:00,S0357009,Home
I0009412,U0206,T0088,play,1.0,0.5024,2026-09-05T15:00:00,S0205006,Home
I0020956,U0454,T0091,like,4.0,0.9029,2026-09-05T15:00:00,S0453012,Home
I0020420,U0442,T0099,complete,3.0,0.8355,2026-09-05T15:00:00,S0441008,Home
I0019668,U0425,T0094,complete,3.0,0.9456,2026-09-05T15:00:00,S0424007,Home
I0004120,U0092,T0190,like,4.0,0.854,2026-09-05T15:00:00,S0091007,Minha lista
I0028286,U0618,T0070,complete,3.0,0.9474,2026-09-05T15:00:00,S0617006,Busca
I0015567,U0336,T0178,play,1.0,0.7173,2026-09-05T15:00:00,S0335004,Home
I0013148,U0285,T0133,like,4.0,0.7708,2026-09-05T15:00:00,S0284008,Home
I0033022,U0722,T0028,play,1.0,0.2907,2026-09-05T15:00:00,S0721002,Home
I0023474,U0511,T0144,complete,3.0,0.9282,2026-09-05T15:00:00,S0510001,Top 10
I0011836,U0256,T0156,play,1.0,0.2174,2026-09-05T15:00:00,S0255006,Home
I0034917,U0763,T0079,play,1.0,0.6002,2026-09-05T15:00:00,S0762006,Home
I0010783,U0233,T0191,skip,-1.0,0.0952,2026-09-05T15:00:00,S0232011,Home
I0000402,U0010,T0132,complete,3.0,0.8696,2026-09-05T15:00:00,S0009000,Home
I0015343,U0332,T0104,skip,-1.0,0.0486,2026-09-05T15:00:00,S0331002,Minha lista
I0031030,U0680,T0021,play,1.0,0.7152,2026-09-05T15:00:00,S0679004,Busca
I0025423,U0553,T0185,play,1.0,0.5314,2026-09-05T15:00:00,S0552009,Top 10
I0008286,U0182,T0055,like,4.0,0.8604,2026-09-05T15:00:00,S0181001,Top 10
I0012130,U0263,T0194,like,4.0,0.8516,2026-09-05T15:00:00,S0262003,Home
I0004074,U0091,T0180,like,4.0,0.7789,2026-09-05T16:00:00,S0090007,Home
I0032412,U0709,T0178,play,1.0,0.3004,2026-09-05T16:00:00,S0708011,Home
I0014457,U0313,T0001,complete,3.0,0.93,2026-09-05T16:00:00,S0312007,Busca
I0036543,U0796,T0167,like,4.0,0.8838,2026-09-05T16:00:00,S0795004,Home
I0013891,U0303,T0160,complete,3.0,0.972,2026-09-05T16:00:00,S0302000,Minha lista
I0013490,U0294,T0064,complete,3.0,0.9759,2026-09-05T16:00:00,S0293002,Minha lista
I0001636,U0037,T0210,like,4.0,0.868,2026-09-05T16:00:00,S0036000,Busca
I0000699,U0017,T0212,complete,3.0,0.9139,2026-09-05T16:00:00,S0016005,Home
I0014447,U0313,T0069,complete,3.0,0.8209,2026-09-05T16:00:00,S0312005,Busca
I0017295,U0373,T0234,like,4.0,0.9972,2026-09-05T16:00:00,S0372002,Home
I0020186,U0437,T0169,play,1.0,0.5741,2026-09-05T16:00:00,S0436001,Home
I0010697,U0232,T0142,complete,3.0,0.9464,2026-09-05T16:00:00,S0231001,Home
I0029981,U0657,T0129,complete,3.0,0.8244,2026-09-05T16:00:00,S0656000,Busca
I0023135,U0503,T0011,like,4.0,0.7513,2026-09-05T16:00:00,S0502004,Top 10
I0016496,U0356,T0180,complete,3.0,0.903,2026-09-05T16:00:00,S0355007,Top 10
I0032748,U0717,T0182,skip,-1.0,0.0249,2026-09-05T16:00:00,S0716000,Busca
I0018129,U0392,T0089,like,4.0,0.938,2026-09-05T16:00:00,S0391004,Home
I0000054,U0002,T0238,play,1.0,0.6918,2026-09-05T16:00:00,S0001005,Busca
I0010860,U0235,T0124,skip,-1.0,0.1585,2026-09-05T16:00:00,S0234003,Home
I0022812,U0495,T0181,skip,-1.0,0.0355,2026-09-05T16:00:00,S0494012,Home
I0004625,U0105,T0054,play,1.0,0.3225,2026-09-05T16:00:00,S0104004,Minha lista
I0035544,U0775,T0071,play,1.0,0.6594,2026-09-05T16:00:00,S0774012,Busca
I0022446,U0488,T0038,complete,3.0,0.9153,2026-09-05T16:00:00,S0487006,Home
I0009881,U0215,T0013,complete,3.0,0.8794,2026-09-05T16:00:00,S0214000,Minha lista
I0003784,U0085,T0022,like,4.0,0.7503,2026-09-05T16:00:00,S0084001,Home
I0014838,U0322,T0109,like,4.0,0.7874,2026-09-05T16:00:00,S0321005,Home
I0013149,U0286,T0053,skip,-1.0,0.0918,2026-09-05T16:00:00,S0285000,Busca
I0022267,U0483,T0094,like,4.0,0.8706,2026-09-05T16:00:00,S0482008,Home
I0020741,U0450,T0004,play,1.0,0.542,2026-09-05T16:00:00,S0449002,Home
I0003734,U0083,T0198,like,4.0,0.8704,2026-09-05T16:00:00,S0082010,Home
I0031513,U0691,T0209,play,1.0,0.3701,2026-09-05T17:00:00,S0690011,Busca
I0028149,U0615,T0083,complete,3.0,0.9281,2026-09-05T17:00:00,S0614013,Minha lista
I0003495,U0078,T0150,play,1.0,0.6989,2026-09-05T17:00:00,S0077009,Home
I0001461,U0033,T0020,complete,3.0,0.932,2026-09-05T17:00:00,S0032004,Minha lista
I0025415,U0553,T0085,play,1.0,0.3397,2026-09-05T17:00:00,S0552007,Top 10
I0008062,U0177,T0008,complete,3.0,0.9406,2026-09-05T17:00:00,S0176001,Busca
I0030086,U0659,T0100,complete,3.0,0.9186,2026-09-05T17:00:00,S0658007,Home
I0026486,U0578,T0061,play,1.0,0.6486,2026-09-05T17:00:00,S0577003,Home
I0017027,U0367,T0191,play,1.0,0.594,2026-09-05T17:00:00,S0366000,Minha lista
I0032719,U0716,T0171,complete,3.0,0.8244,2026-09-05T17:00:00,S0715005,Home
I0002029,U0047,T0023,like,4.0,0.9686,2026-09-05T17:00:00,S0046004,Home
I0023422,U0509,T0182,complete,3.0,0.9652,2026-09-05T17:00:00,S0508009,Home
I0025392,U0553,T0012,like,4.0,0.9882,2026-09-05T17:00:00,S0552001,Minha lista
I0002006,U0046,T0140,like,4.0,0.7685,2026-09-05T17:00:00,S0045009,Home
I0021209,U0459,T0184,complete,3.0,0.9096,2026-09-05T17:00:00,S0458008,Minha lista
I0027502,U0601,T0050,complete,3.0,0.8739,2026-09-05T17:00:00,S0600005,Home
I0035145,U0767,T0083,complete,3.0,0.8481,2026-09-05T17:00:00,S0766004,Minha lista
I0032983,U0721,T0185,play,1.0,0.5193,2026-09-05T17:00:00,S0720007,Home
I0015415,U0333,T0073,play,1.0,0.6247,2026-09-05T17:00:00,S0332013,Home
I0013335,U0290,T0034,complete,3.0,0.9054,2026-09-05T17:00:00,S0289004,Home
I0008767,U0192,T0181,complete,3.0,0.8452,2026-09-05T17:00:00,S0191008,Home
I0033492,U0732,T0108,complete,3.0,0.9886,2026-09-05T17:00:00,S0731006,Home
I0030363,U0665,T0141,complete,3.0,0.9202,2026-09-05T17:00:00,S0664000,Minha lista
I0026796,U0585,T0164,complete,3.0,0.9076,2026-09-05T17:00:00,S0584000,Minha lista
I0004306,U0097,T0126,play,1.0,0.6555,2026-09-05T17:00:00,S0096008,Minha lista
I0016034,U0346,T0052,skip,-1.0,0.0328,2026-09-05T17:00:00,S0345002,Home
I0013400,U0292,T0063,play,1.0,0.4849,2026-09-05T17:00:00,S0291000,Minha lista
I0026764,U0584,T0234,complete,3.0,0.936,2026-09-05T17:00:00,S0583001,Minha lista
I0025736,U0561,T0182,complete,3.0,0.8962,2026-09-05T17:00:00,S0560004,Home
I0026011,U0567,T0168,like,4.0,0.9141,2026-09-05T17:00:00,S0566007,Home
I0030248,U0662,T0165,like,4.0,0.7297,2026-09-05T18:00:00,S0661013,Minha lista
I0002094,U0048,T0008,play,1.0,0.6841,2026-09-05T18:00:00,S0047006,Home
I0031941,U0700,T0088,like,4.0,0.7732,2026-09-05T18:00:00,S0699006,Home
I0028596,U0626,T0171,play,1.0,0.6577,2026-09-05T18:00:00,S0625001,Home
I0024762,U0539,T0234,complete,3.0,0.867,2026-09-05T18:00:00,S0538013,Home
I0014583,U0316,T0152,complete,3.0,0.976,2026-09-05T18:00:00,S0315007,Home
I0024666,U0538,T0240,complete,3.0,0.8717,2026-09-05T18:00:00,S0537005,Home
I0018030,U0390,T0145,complete,3.0,0.8211,2026-09-05T18:00:00,S0389002,Home
I0034989,U0764,T0012,complete,3.0,0.9849,2026-09-05T18:00:00,S0763009,Top 10
I0022585,U0491,T0121,play,1.0,0.446,2026-09-05T18:00:00,S0490008,Busca
I0014310,U0311,T0064,like,4.0,0.9446,2026-09-05T18:00:00,S0310001,Busca
I0006081,U0133,T0084,play,1.0,0.5689,2026-09-05T18:00:00,S0132011,Minha lista
I0002286,U0052,T0058,play,1.0,0.3091,2026-09-05T18:00:00,S0051008,Home
I0004668,U0105,T0218,play,1.0,0.2477,2026-09-05T18:00:00,S0104015,Busca
I0028141,U0615,T0104,complete,3.0,0.9495,2026-09-05T18:00:00,S0614011,Home
I0007665,U0167,T0199,play,1.0,0.6057,2026-09-05T18:00:00,S0166010,Busca
I0011606,U0251,T0186,like,4.0,0.732,2026-09-05T18:00:00,S0250001,Home
I0032027,U0702,T0041,play,1.0,0.6412,2026-09-05T18:00:00,S0701001,Home
I0014571,U0316,T0184,like,4.0,0.9703,2026-09-05T18:00:00,S0315004,Top 10
I0009361,U0205,T0043,play,1.0,0.277,2026-09-05T18:00:00,S0204005,Busca
I0009067,U0199,T0083,like,4.0,0.9645,2026-09-05T18:00:00,S0198007,Minha lista
I0010386,U0224,T0215,like,4.0,0.9815,2026-09-05T18:00:00,S0223008,Home
I0002945,U0066,T0230,skip,-1.0,0.0355,2026-09-05T18:00:00,S0065012,Minha lista
I0002914,U0066,T0205,complete,3.0,0.8409,2026-09-05T18:00:00,S0065004,Home
I0025050,U0545,T0214,complete,3.0,0.979,2026-09-05T18:00:00,S0544010,Top 10
I0017346,U0374,T0012,play,1.0,0.7031,2026-09-05T19:00:00,S0373006,Busca
I0018971,U0410,T0056,skip,-1.0,0.1065,2026-09-05T19:00:00,S0409005,Home
I0033366,U0729,T0097,like,4.0,0.9685,2026-09-05T19:00:00,S0728009,Top 10
I0030048,U0658,T0044,complete,3.0,0.9294,2026-09-05T19:00:00,S0657010,Minha lista
I0031072,U0681,T0172,complete,3.0,0.9329,2026-09-05T19:00:00,S0680002,Home
I0025003,U0544,T0145,play,1.0,0.6231,2026-09-05T19:00:00,S0543011,Busca
I0024524,U0535,T0203,play,1.0,0.3862,2026-09-05T19:00:00,S0534006,Home
I0016457,U0355,T0011,play,1.0,0.5877,2026-09-05T19:00:00,S0354005,Busca
I0018580,U0402,T0057,play,1.0,0.3003,2026-09-05T19:00:00,S0401003,Busca
I0010180,U0220,T0202,like,4.0,0.7462,2026-09-05T19:00:00,S0219011,Home
I0029727,U0651,T0224,complete,3.0,0.9717,2026-09-05T19:00:00,S0650004,Home
I0017034,U0367,T0198,like,4.0,0.7552,2026-09-05T19:00:00,S0366002,Minha lista
I0017982,U0389,T0061,like,4.0,0.8792,2026-09-05T19:00:00,S0388007,Home
I0003651,U0082,T0109,skip,-1.0,0.1487,2026-09-05T19:00:00,S0081000,Home
I0015895,U0343,T0188,complete,3.0,0.8794,2026-09-05T19:00:00,S0342002,Home
I0019998,U0433,T0144,skip,-1.0,0.0728,2026-09-05T19:00:00,S0432001,Busca
I0035757,U0780,T0124,complete,3.0,0.8378,2026-09-05T19:00:00,S0779000,Home
I0020090,U0435,T0067,like,4.0,0.9392,2026-09-05T19:00:00,S0434003,Home
I0035742,U0779,T0233,play,1.0,0.5605,2026-09-05T19:00:00,S0778007,Home
I0005392,U0119,T0216,skip,-1.0,0.108,2026-09-05T19:00:00,S0118006,Home
I0021151,U0458,T0194,play,1.0,0.6649,2026-09-05T19:00:00,S0457010,Minha lista
I0036077,U0787,T0154,complete,3.0,0.9005,2026-09-05T20:00:00,S0786000,Minha lista
I0030297,U0663,T0041,skip,-1.0,0.0988,2026-09-05T20:00:00,S0662010,Home
I0022759,U0494,T0151,like,4.0,0.8038,2026-09-05T20:00:00,S0493013,Busca
I0008477,U0186,T0057,play,1.0,0.3305,2026-09-05T20:00:00,S0185007,Home
I0006872,U0151,T0193,play,1.0,0.6018,2026-09-05T20:00:00,S0150003,Busca
I0031776,U0697,T0012,complete,3.0,0.8383,2026-09-05T20:00:00,S0696002,Home
I0002841,U0064,T0045,complete,3.0,0.8224,2026-09-05T20:00:00,S0063007,Home
